parent_name,utility_name,respondent_id,year,technology,employees
"American Electric Power Co., Inc.",AEP Generating Co.,1,2007,other_fossil,27.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2008,other_fossil,28.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2009,other_fossil,24.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2010,other_fossil,24.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2011,other_fossil,25.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2012,other_fossil,34.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2013,other_fossil,39.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2014,other_fossil,39.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2015,other_fossil,40.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2016,other_fossil,38.0
"American Electric Power Co., Inc.",AEP Generating Co.,1,2017,other_fossil,38.0
Southern Co.,Alabama Power Co.,2,2005,hydro,110.0
Southern Co.,Alabama Power Co.,2,2005,nuclear,818.0
Southern Co.,Alabama Power Co.,2,2005,other_fossil,60.0
Southern Co.,Alabama Power Co.,2,2005,steam,1367.0
Southern Co.,Alabama Power Co.,2,2006,hydro,105.0
Southern Co.,Alabama Power Co.,2,2006,nuclear,825.0
Southern Co.,Alabama Power Co.,2,2006,other_fossil,61.0
Southern Co.,Alabama Power Co.,2,2006,steam,1431.0
Southern Co.,Alabama Power Co.,2,2007,hydro,105.0
Southern Co.,Alabama Power Co.,2,2007,nuclear,840.0
Southern Co.,Alabama Power Co.,2,2007,other_fossil,60.0
Southern Co.,Alabama Power Co.,2,2007,steam,1480.0
Southern Co.,Alabama Power Co.,2,2008,hydro,105.0
Southern Co.,Alabama Power Co.,2,2008,nuclear,840.0
Southern Co.,Alabama Power Co.,2,2008,other_fossil,59.0
Southern Co.,Alabama Power Co.,2,2008,steam,1508.0
Southern Co.,Alabama Power Co.,2,2009,hydro,100.0
Southern Co.,Alabama Power Co.,2,2009,nuclear,949.0
Southern Co.,Alabama Power Co.,2,2009,other_fossil,59.0
Southern Co.,Alabama Power Co.,2,2009,steam,1456.0
Southern Co.,Alabama Power Co.,2,2010,hydro,100.0
Southern Co.,Alabama Power Co.,2,2010,nuclear,931.0
Southern Co.,Alabama Power Co.,2,2010,other_fossil,56.0
Southern Co.,Alabama Power Co.,2,2010,steam,1445.0
Southern Co.,Alabama Power Co.,2,2011,hydro,100.0
Southern Co.,Alabama Power Co.,2,2011,nuclear,953.0
Southern Co.,Alabama Power Co.,2,2011,other_fossil,68.0
Southern Co.,Alabama Power Co.,2,2011,steam,1404.0
Southern Co.,Alabama Power Co.,2,2012,hydro,100.0
Southern Co.,Alabama Power Co.,2,2012,nuclear,945.0
Southern Co.,Alabama Power Co.,2,2012,other_fossil,71.0
Southern Co.,Alabama Power Co.,2,2012,steam,1368.0
Southern Co.,Alabama Power Co.,2,2013,hydro,100.0
Southern Co.,Alabama Power Co.,2,2013,nuclear,967.0
Southern Co.,Alabama Power Co.,2,2013,other_fossil,79.0
Southern Co.,Alabama Power Co.,2,2013,steam,1410.0
Southern Co.,Alabama Power Co.,2,2014,hydro,103.0
Southern Co.,Alabama Power Co.,2,2014,nuclear,941.0
Southern Co.,Alabama Power Co.,2,2014,other_fossil,75.0
Southern Co.,Alabama Power Co.,2,2014,steam,1434.0
Southern Co.,Alabama Power Co.,2,2015,hydro,103.0
Southern Co.,Alabama Power Co.,2,2015,nuclear,935.0
Southern Co.,Alabama Power Co.,2,2015,other_fossil,72.0
Southern Co.,Alabama Power Co.,2,2015,steam,1419.0
Southern Co.,Alabama Power Co.,2,2016,hydro,103.0
Southern Co.,Alabama Power Co.,2,2016,nuclear,912.0
Southern Co.,Alabama Power Co.,2,2016,other_fossil,79.0
Southern Co.,Alabama Power Co.,2,2016,steam,1359.0
Southern Co.,Alabama Power Co.,2,2017,hydro,103.0
Southern Co.,Alabama Power Co.,2,2017,nuclear,958.0
Southern Co.,Alabama Power Co.,2,2017,other_fossil,86.0
Southern Co.,Alabama Power Co.,2,2017,steam,1276.0
Southern Co.,Alabama Power Co.,2,2018,hydro,103.0
Southern Co.,Alabama Power Co.,2,2018,nuclear,938.0
Southern Co.,Alabama Power Co.,2,2018,other_fossil,89.0
Southern Co.,Alabama Power Co.,2,2018,steam,1225.0
Southern Co.,Alabama Power Co.,2,2019,hydro,103.0
Southern Co.,Alabama Power Co.,2,2019,nuclear,928.0
Southern Co.,Alabama Power Co.,2,2019,other_fossil,89.0
Southern Co.,Alabama Power Co.,2,2019,steam,1180.0
Southern Co.,Alabama Power Co.,2,2020,hydro,103.0
Southern Co.,Alabama Power Co.,2,2020,nuclear,886.0
Southern Co.,Alabama Power Co.,2,2020,other_fossil,93.0
Southern Co.,Alabama Power Co.,2,2020,steam,1073.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2018,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2019,hydro,1.0
Avista Corp.,Alaska Electric Light & Power Co.,3,2020,hydro,1.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2005,hydro,31.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2005,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2005,steam,872.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2006,hydro,31.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2006,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2006,steam,902.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2007,hydro,29.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2007,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2007,steam,955.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2008,hydro,31.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2008,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2008,steam,992.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2009,hydro,31.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2009,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2009,steam,1014.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2010,hydro,30.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2010,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2010,steam,908.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2011,hydro,29.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2011,other_fossil,5.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2011,steam,797.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2012,hydro,29.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2012,other_fossil,37.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2012,steam,775.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2013,hydro,28.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2013,other_fossil,38.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2013,steam,725.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2014,hydro,27.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2014,other_fossil,38.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2014,steam,769.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2015,hydro,30.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2015,other_fossil,40.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2015,steam,654.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2016,hydro,34.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2016,other_fossil,40.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2016,steam,566.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2017,hydro,39.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2017,other_fossil,40.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2017,steam,551.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2018,hydro,39.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2018,other_fossil,39.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2018,steam,530.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,hydro,41.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,other_fossil,36.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,steam,474.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,hydro,35.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,other_fossil,39.0
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,steam,448.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2005,nuclear,624.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2005,other_fossil,76.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2005,steam,506.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2006,nuclear,629.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2006,other_fossil,127.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2006,steam,529.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2007,nuclear,659.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2007,other_fossil,124.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2007,steam,625.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2008,nuclear,692.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2008,other_fossil,129.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2008,steam,497.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2009,nuclear,714.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2009,other_fossil,132.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2009,steam,517.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2010,nuclear,715.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2010,other_fossil,123.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2010,steam,442.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2011,nuclear,703.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2011,other_fossil,128.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2011,steam,402.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2012,nuclear,703.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2012,other_fossil,128.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2012,steam,402.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2013,nuclear,670.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2013,other_fossil,133.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2013,steam,322.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2014,nuclear,669.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2014,other_fossil,123.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2014,steam,266.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2015,nuclear,662.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2015,other_fossil,117.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2015,steam,237.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2016,nuclear,638.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2016,other_fossil,127.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2016,steam,303.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2017,nuclear,638.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2017,other_fossil,127.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2017,steam,303.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2018,nuclear,608.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2018,other_fossil,122.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2018,steam,283.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2019,nuclear,597.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2019,other_fossil,156.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2019,steam,247.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2020,nuclear,563.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2020,other_fossil,162.0
Pinnacle West Capital Corp.,Arizona Public Service Co.,7,2020,steam,249.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2005,nuclear,928.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2005,steam,189.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2006,nuclear,923.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2006,steam,341.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2007,nuclear,896.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2007,other_fossil,4.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2007,steam,340.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2008,nuclear,845.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2008,other_fossil,32.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2008,steam,346.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2009,nuclear,898.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2009,other_fossil,33.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2009,steam,341.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2010,nuclear,975.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2010,other_fossil,33.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2010,steam,338.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2011,nuclear,964.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2011,other_fossil,34.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2011,steam,333.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2012,nuclear,972.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2012,other_fossil,52.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2012,steam,326.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2013,nuclear,986.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2013,other_fossil,51.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2013,steam,308.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2014,nuclear,963.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2014,other_fossil,49.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2014,steam,291.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2015,nuclear,967.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2015,other_fossil,49.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2015,steam,290.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2016,nuclear,996.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2016,other_fossil,52.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2016,steam,283.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2017,nuclear,1048.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2017,other_fossil,59.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2017,steam,216.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2018,nuclear,1114.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2018,other_fossil,63.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2018,steam,207.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2019,nuclear,1148.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2019,other_fossil,64.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2019,steam,205.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2020,hydro,3.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2020,nuclear,1156.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2020,other_fossil,62.0
Entergy Corp.,"Entergy Arkansas, Inc.",8,2020,steam,202.0
Exelon Corp.,Atlantic City Electric Co.,9,2005,steam,493.0
Exelon Corp.,Atlantic City Electric Co.,9,2006,steam,477.0
Exelon Corp.,Atlantic City Electric Co.,9,2007,steam,107.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2005,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2006,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2007,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2008,steam,88.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2009,steam,86.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2010,steam,96.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2011,steam,98.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2012,steam,98.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2014,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2014,steam,116.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2015,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2015,steam,70.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2016,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2016,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2017,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2017,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2018,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2018,steam,40.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2019,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2019,steam,76.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2020,other_fossil,18.0
Black Hills Corp.,"Black Hills Power, Inc.",12,2020,steam,76.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2005,hydro,30.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2005,nuclear,1539.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2005,other_fossil,85.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2005,steam,659.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2006,hydro,28.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2006,nuclear,1499.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2006,other_fossil,78.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2006,steam,673.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2007,hydro,29.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2007,nuclear,1543.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2007,other_fossil,68.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2007,steam,723.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2008,hydro,29.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2008,nuclear,1620.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2008,other_fossil,75.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2008,steam,765.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2009,hydro,29.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2009,nuclear,1606.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2009,other_fossil,74.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2009,steam,794.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2010,hydro,26.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2010,nuclear,1373.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2010,other_fossil,76.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2010,steam,758.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2011,hydro,25.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2011,nuclear,1340.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2011,other_fossil,79.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2011,steam,669.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2012,hydro,24.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2012,nuclear,1484.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2012,other_fossil,111.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2012,steam,565.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2013,hydro,20.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2013,nuclear,1631.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2013,other_fossil,81.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2013,steam,517.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2014,hydro,13.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2014,nuclear,1808.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2014,other_fossil,77.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2014,steam,499.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2015,hydro,17.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2015,nuclear,2767.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2015,other_fossil,252.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2015,steam,499.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2016,hydro,21.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2016,nuclear,2627.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2016,other_fossil,248.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2016,steam,406.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2017,hydro,21.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2017,nuclear,2623.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2017,other_fossil,246.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2017,steam,401.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2018,hydro,19.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2018,nuclear,2357.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2018,other_fossil,238.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2018,steam,390.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2019,hydro,17.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2019,nuclear,2022.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2019,other_fossil,197.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2019,steam,354.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2020,hydro,16.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2020,nuclear,1837.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2020,other_fossil,166.0
Duke Energy Corp.,"Duke Energy Progress, LLC",17,2020,steam,297.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2005,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2006,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2007,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2008,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2009,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2010,hydro,27.0
Brookfield Asset Management,Catalyst Old River Hydroelectric Ltd.,18,2011,hydro,27.0
Cleco Corp.,Cleco Power LLC,22,2005,steam,200.0
Cleco Corp.,Cleco Power LLC,22,2006,steam,189.0
Cleco Corp.,Cleco Power LLC,22,2007,steam,210.0
Cleco Corp.,Cleco Power LLC,22,2008,steam,243.0
Cleco Corp.,Cleco Power LLC,22,2009,steam,251.0
Cleco Corp.,Cleco Power LLC,22,2010,steam,278.0
Cleco Corp.,Cleco Power LLC,22,2011,steam,284.0
Cleco Corp.,Cleco Power LLC,22,2012,other_fossil,39.0
Cleco Corp.,Cleco Power LLC,22,2012,steam,303.0
Cleco Corp.,Cleco Power LLC,22,2013,other_fossil,39.0
Cleco Corp.,Cleco Power LLC,22,2013,steam,302.0
Cleco Corp.,Cleco Power LLC,22,2014,other_fossil,77.0
Cleco Corp.,Cleco Power LLC,22,2014,steam,299.0
Cleco Corp.,Cleco Power LLC,22,2015,other_fossil,81.0
Cleco Corp.,Cleco Power LLC,22,2015,steam,297.0
Cleco Corp.,Cleco Power LLC,22,2016,other_fossil,83.0
Cleco Corp.,Cleco Power LLC,22,2016,steam,296.0
Cleco Corp.,Cleco Power LLC,22,2017,other_fossil,84.0
Cleco Corp.,Cleco Power LLC,22,2017,steam,300.0
Cleco Corp.,Cleco Power LLC,22,2018,other_fossil,83.0
Cleco Corp.,Cleco Power LLC,22,2018,steam,295.0
Cleco Corp.,Cleco Power LLC,22,2019,other_fossil,82.0
Cleco Corp.,Cleco Power LLC,22,2019,steam,286.0
Cleco Corp.,Cleco Power LLC,22,2020,other_fossil,81.0
Cleco Corp.,Cleco Power LLC,22,2020,steam,275.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2005,other_fossil,37.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2005,steam,399.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2006,other_fossil,71.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2006,steam,457.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2007,other_fossil,68.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2007,steam,438.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2008,other_fossil,70.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2008,steam,441.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2009,other_fossil,7.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2009,steam,458.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2010,other_fossil,5.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2010,steam,409.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2011,other_fossil,71.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2011,steam,366.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2012,other_fossil,2.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2012,steam,427.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2013,other_fossil,3.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2013,steam,379.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2014,other_fossil,3.0
Duke Energy Corp.,"Duke Energy Ohio, Inc.",27,2014,steam,348.0
"American Electric Power Co., Inc.",Columbus Southern Power Co.,31,2005,other_fossil,15.0
